Date,Price,Open,High,Low
25-Jun-90,131.95,131.9,132.26,130.62
26-Jun-90,132.06,131.98,132.58,131.01
27-Jun-90,132.08,132.01,133.06,131.49
28-Jun-90,130.96,130.89,132.28,130.64
29-Jun-90,130.86,130.81,130.99,130.15
2-Jul-90,129.77,129.73,130.82,129.58
3-Jul-90,129.91,129.84,130.95,129.74
4-Jul-90,128.93,128.85,129.94,128.75
5-Jul-90,129.37,129.3,130.03,129.14
6-Jul-90,130.55,130.48,130.64,129.4
9-Jul-90,130.5,130.43,130.8,129.57
10-Jul-90,128.14,128.09,130.4,128.09
11-Jul-90,128.09,128.04,128.58,127.48
12-Jul-90,127.28,127.2,128.72,126.83
13-Jul-90,127.98,127.93,128.06,126.91
16-Jul-90,127.86,127.8,128.18,127.45
17-Jul-90,128.2,128.15,128.46,127.64
18-Jul-90,128,127.95,128.6,127.29
19-Jul-90,128.48,128.41,128.57,127.66
20-Jul-90,128.6,128.53,129.53,128.2
23-Jul-90,128.12,128.04,128.96,128.04
24-Jul-90,128.66,128.61,128.71,127.96
25-Jul-90,129.94,129.9,130.34,128.64
26-Jul-90,130.4,130.33,131.08,129.06
27-Jul-90,129.28,129.21,130.95,129.21
30-Jul-90,128.49,128.42,129.6,128.28
31-Jul-90,126.56,126.49,128.57,126.49
1-Aug-90,127.77,127.72,128.07,126.42
2-Aug-90,129.68,129.6,131.35,127.14
3-Aug-90,129.77,129.7,130.61,129.2
6-Aug-90,130.78,130.71,130.88,129.82
7-Aug-90,131.04,130.97,131.58,129.87
8-Aug-90,130.5,130.43,131.89,129.72
9-Aug-90,130.6,130.53,130.84,129.94
10-Aug-90,131.19,131.11,131.3,130.26
13-Aug-90,131.17,131.09,131.44,130.58
14-Aug-90,130.06,129.99,131.12,129.95
15-Aug-90,129.06,128.99,129.87,128.32
16-Aug-90,128.19,128.14,129.61,128.14
17-Aug-90,129.08,129.01,129.28,128.06
20-Aug-90,128.21,128.16,129.34,127.84
21-Aug-90,128.61,128.54,128.94,127.99
22-Aug-90,128.87,128.8,129.14,127.81
23-Aug-90,129.05,128.98,129.59,128.38
24-Aug-90,129.9,129.43,130.28,128.86
27-Aug-90,126.03,125.96,129.32,125.96
28-Aug-90,125.81,125.75,127.24,125.01
29-Aug-90,126.07,126.02,126.63,125.26
30-Aug-90,125.86,125.8,126.34,124.87
31-Aug-90,124.28,124.2,126.14,123.98
3-Sep-90,124.49,124.42,125.12,123.58
4-Sep-90,123.59,123.52,124.9,123.52
5-Sep-90,123.07,123,124.12,122.62
6-Sep-90,121.55,121.45,123.75,121.45
7-Sep-90,120.42,120.35,120.48,120.32
10-Sep-90,119.63,119.56,120.54,118.67
11-Sep-90,120.54,120.47,120.76,120.47
12-Sep-90,118.66,118.61,120.74,118.29
13-Sep-90,116.97,116.91,119.05,116.91
14-Sep-90,117.43,117.36,117.93,116.53
17-Sep-90,118.04,117.97,118.77,116.76
18-Sep-90,119.05,119,119.28,117.5
19-Sep-90,118.78,118.71,120.03,118.29
20-Sep-90,119.44,119.39,119.47,118.15
21-Sep-90,118.45,118.39,119.58,118.23
24-Sep-90,119.48,119.41,119.69,117.48
25-Sep-90,118.78,118.73,119.69,118.59
26-Sep-90,118.46,118.41,119.47,118.33
27-Sep-90,119.5,119.46,119.89,118.52
28-Sep-90,119.91,119.86,119.99,119.05
1-Oct-90,118.43,118.36,119.86,118.24
2-Oct-90,118.62,118.56,119,118.22
3-Oct-90,118,117.94,118.86,117.77
4-Oct-90,116.31,116.26,118.15,116.25
5-Oct-90,114.69,114.63,116.69,114.63
8-Oct-90,113.48,113.42,114.98,112.58
9-Oct-90,113.36,113.29,113.83,112.04
10-Oct-90,112.68,112.62,113.94,112.62
11-Oct-90,112.97,112.92,113.74,112.48
12-Oct-90,112.58,112.51,113.58,112.09
15-Oct-90,110.75,110.74,112.42,110.69
16-Oct-90,109.5,109.45,111.36,109.45
17-Oct-90,106.66,106.59,109.44,106.48
18-Oct-90,106.33,106.28,108.1,105.59
19-Oct-90,107.47,107.4,109.47,105.58
22-Oct-90,107.25,107.19,108.27,106.89
23-Oct-90,109.41,109.36,109.47,107.34
24-Oct-90,108.33,108.26,110.3,108.08
25-Oct-90,110.03,109.97,110.07,108.26
26-Oct-90,110.12,110.05,110.63,109.48
29-Oct-90,110.59,110.54,110.6,109.16
30-Oct-90,110.28,110.21,111.63,110.18
31-Oct-90,111.55,111.5,111.56,110.32
1-Nov-90,112.15,112.09,112.53,111.43
2-Nov-90,109.63,109.57,111.02,109.57
5-Nov-90,109.11,109.07,110.16,108.89
6-Nov-90,110.27,110.2,110.44,109.09
7-Nov-90,110.31,110.25,110.71,109.47
8-Nov-90,111.36,111.31,111.55,110.52
9-Nov-90,111.08,111.01,112.11,110.4
12-Nov-90,110.08,110.01,111.5,109.98
13-Nov-90,111.19,111.13,111.43,109.78
14-Nov-90,110.99,110.92,111.8,110.67
15-Nov-90,111.62,111.55,111.69,110.65
16-Nov-90,111.27,111.2,111.73,111.01
19-Nov-90,110.7,110.63,111.11,110.23
20-Nov-90,111.19,111.14,111.94,110.5
21-Nov-90,109.72,109.68,111.1,109.14
22-Nov-90,109.67,109.64,109.94,109.29
23-Nov-90,109.59,109.51,110.04,109
26-Nov-90,111.16,111.11,111.36,109.76
27-Nov-90,110.14,110.09,111.28,110.08
28-Nov-90,111.98,111.91,112.03,109.86
29-Nov-90,114.37,114.3,114.84,111.52
30-Nov-90,113.78,113.71,115.69,113.7
3-Dec-90,115.57,115.52,115.64,113.17
4-Dec-90,114.33,114.28,115.66,114.21
5-Dec-90,114.9,114.85,116.08,114.08
6-Dec-90,113.69,113.64,115.8,112.98
7-Dec-90,112.84,112.79,114.28,112.52
10-Dec-90,114.17,114.12,114.43,112.4
11-Dec-90,114.13,114.08,114.5,113.13
12-Dec-90,113.35,113.3,114.51,112.57
13-Dec-90,113.94,113.89,114.18,112.88
14-Dec-90,114.78,114.73,115.31,113.19
17-Dec-90,114.99,114.94,115.4,114.47
18-Dec-90,114.73,114.68,115.42,114.49
19-Dec-90,115.69,115.64,116.15,114.51
20-Dec-90,117.17,117.12,117.33,115.38
21-Dec-90,116.86,116.81,117.81,116.48
24-Dec-90,117.19,117.14,117.47,116.56
25-Dec-90,117.16,117.11,117.89,117.11
26-Dec-90,117.5,117.45,117.6,117.18
27-Dec-90,117.42,117.37,118.18,117.34
28-Dec-90,116.28,116.23,117.62,116.23
31-Dec-90,116.96,116.91,117.48,115.64
2-Jan-91,116.26,116.21,117.49,115.6
3-Jan-91,115.35,115.3,116.37,114.78
4-Jan-91,117.02,116.97,117.51,115.16
7-Jan-91,118.02,117.97,118.96,117.44
8-Jan-91,118.45,118.4,118.59,117.86
9-Jan-91,118.74,118.69,119.23,115.73
10-Jan-91,116.58,116.53,118.85,116.35
11-Jan-91,116.26,116.21,117.17,116.04
14-Jan-91,117.63,117.58,118.1,116.71
15-Jan-91,118.38,118.33,118.55,117.43
16-Jan-91,118.99,118.94,119.43,118.24
17-Jan-91,114.14,114.09,120.27,113.89
18-Jan-91,114.21,114.16,116.55,114.01
21-Jan-91,114.26,114.21,115.5,113.55
22-Jan-91,114.37,114.32,114.64,112.79
23-Jan-91,113.92,113.87,114.99,113.63
24-Jan-91,114.12,114.07,114.56,113.47
25-Jan-91,113.8,113.75,114.75,113.18
28-Jan-91,113.26,113.21,114.43,113.16
29-Jan-91,113.83,113.78,114.22,112.54
30-Jan-91,113.01,112.96,114.28,112.96
31-Jan-91,112.86,112.81,113.68,112.73
1-Feb-91,113.47,113.42,113.92,112.77
4-Feb-91,112.63,112.58,113.95,112.5
5-Feb-91,111.88,111.83,113.06,111.77
6-Feb-91,110.71,110.66,112.14,110.61
7-Feb-91,110.83,110.78,111.55,110.14
8-Feb-91,110.31,110.26,111.46,109.88
11-Feb-91,110.53,110.48,110.97,109.92
12-Feb-91,111.55,111.5,111.63,110.42
13-Feb-91,112.42,112.37,112.55,111.17
14-Feb-91,112.59,112.54,112.96,111.94
15-Feb-91,113.19,113.14,113.29,112.3
18-Feb-91,112.99,112.94,113.62,112.56
19-Feb-91,114.17,114.12,114.29,112.89
20-Feb-91,114.02,113.97,114.57,113.52
21-Feb-91,114.26,114.21,114.55,113.51
22-Feb-91,114.68,114.63,115.26,113.39
25-Feb-91,115.94,115.89,116.06,114.5
26-Feb-91,115.32,115.27,116.37,114.71
27-Feb-91,114.85,114.8,115.94,114.46
28-Feb-91,115.68,115.63,116.19,114.09
1-Mar-91,116.86,116.81,117.05,115.37
4-Mar-91,117.24,117.19,117.82,116.68
5-Mar-91,117.79,117.74,117.91,116.39
6-Mar-91,117.09,117.04,118.52,117.04
7-Mar-91,116.77,116.72,117.64,116.72
8-Mar-91,117.7,117.65,118.34,116.71
11-Mar-91,119.64,119.59,119.97,117.87
12-Mar-91,117.7,117.65,119.69,117.2
13-Mar-91,117.64,117.59,118.75,117.09
14-Mar-91,117.8,117.75,118.36,117.11
15-Mar-91,119.27,119.22,119.34,117.67
18-Mar-91,119.54,119.49,120.52,118.91
19-Mar-91,119.27,119.22,120.45,118.9
20-Mar-91,119.47,119.42,120.77,119.1
21-Mar-91,118.44,118.39,120.09,118.26
22-Mar-91,118.79,118.74,118.97,117.88
25-Mar-91,119.81,119.76,119.88,118.32
26-Mar-91,119.72,119.67,120.08,118.93
27-Mar-91,120.36,120.31,120.43,118.84
28-Mar-91,121.95,121.9,122.17,120.04
29-Mar-91,121.45,121.4,122.09,121.01
1-Apr-91,120.3,120.25,121.74,120.25
2-Apr-91,119.43,119.38,120.8,119.12
3-Apr-91,118.88,118.83,120.01,118.37
4-Apr-91,117.67,117.62,119.5,117.33
5-Apr-91,118.39,118.34,118.68,117.37
8-Apr-91,118.87,118.82,119.1,118.29
9-Apr-91,116.97,116.92,119.26,116.92
10-Apr-91,119.65,119.6,120.13,116.82
11-Apr-91,118.25,118.2,119.62,117.34
12-Apr-91,118.41,118.36,118.64,117.79
15-Apr-91,116.97,116.92,117.72,116.65
16-Apr-91,117.28,117.23,117.97,116.65
17-Apr-91,118.38,118.33,118.77,117.08
18-Apr-91,119.64,119.59,119.79,118.11
19-Apr-91,119.77,119.72,120.19,118.72
22-Apr-91,120.15,120.1,120.48,119.37
23-Apr-91,119.09,119.04,120.24,118.93
24-Apr-91,119.44,119.39,119.95,118.68
25-Apr-91,119.42,119.37,120.27,119.14
26-Apr-91,120.03,119.98,120.15,119.06
29-Apr-91,118.77,118.72,120.49,118.41
30-Apr-91,118.02,117.97,119.73,117.66
1-May-91,119.93,119.88,120.37,118.09
2-May-91,120.2,120.15,120.95,119.18
3-May-91,120.63,120.58,120.85,119.72
6-May-91,120.11,120.06,120.68,119.58
7-May-91,119.73,119.68,121.43,119.68
8-May-91,120.06,120.01,120.6,119.6
9-May-91,119.63,119.58,121.21,119.58
10-May-91,120.46,120.41,121.12,119.8
13-May-91,121.14,121.09,121.58,120.58
14-May-91,119.77,119.72,121.47,119.53
15-May-91,119.36,119.31,120.78,119.24
16-May-91,119.63,119.58,120.14,119.07
17-May-91,120.46,120.41,120.53,119.61
20-May-91,120.56,120.51,121,120.19
21-May-91,119.48,119.43,120.81,119.36
22-May-91,119.89,119.84,120.65,119.45
23-May-91,119.89,119.84,120.55,119.51
24-May-91,120.31,120.26,120.59,119.73
27-May-91,120.46,120.41,120.92,120.22
28-May-91,119.93,119.88,121.18,119.88
29-May-91,120.51,120.46,120.55,119.54
30-May-91,120.44,120.39,120.81,119.37
31-May-91,120.96,120.91,121.24,120.33
3-Jun-91,121.52,121.47,121.87,120.78
4-Jun-91,121.31,121.26,122.05,121.07
5-Jun-91,121.49,121.44,122.07,121.18
6-Jun-91,121.43,121.38,121.94,121.02
7-Jun-91,122.28,122.23,122.76,121.04
10-Jun-91,123.2,123.15,123.95,122.19
11-Jun-91,123.4,123.35,124.02,122.99
12-Jun-91,123.71,123.66,124.34,123.28
13-Jun-91,123.63,123.58,124.29,123.37
14-Jun-91,123.12,123.07,123.9,122.65
17-Jun-91,123.21,123.16,124.05,123.16
18-Jun-91,123.53,123.48,124.06,123.14
19-Jun-91,122.66,122.61,123.91,122.43
20-Jun-91,121.2,121.15,122.98,120.97
21-Jun-91,121.56,121.51,122.03,121.04
24-Jun-91,121.53,121.48,122.5,121.19
25-Jun-91,120.93,120.88,122.06,120.88
26-Jun-91,121.03,120.98,121.83,120.79
27-Jun-91,120.7,120.65,121.7,120.65
28-Jun-91,120.43,120.38,121.5,120.38
1-Jul-91,121.18,121.13,121.63,120.52
2-Jul-91,121.51,121.46,121.96,120.67
3-Jul-91,122.21,122.16,122.59,121.56
4-Jul-91,121.79,121.74,122.66,121.42
5-Jul-91,121.03,120.98,122.28,120.84
8-Jul-91,120.83,120.78,121.64,120.71
9-Jul-91,120.88,120.83,121.63,120.5
10-Jul-91,120.73,120.68,121.25,120.26
11-Jul-91,120.73,120.68,121.3,120.16
12-Jul-91,118.86,118.81,121.1,118.51
15-Jul-91,119.51,119.46,120.04,118.72
16-Jul-91,119.57,119.52,120,119.24
17-Jul-91,119.3,119.25,120,118.87
18-Jul-91,118.34,118.29,119.68,118.24
19-Jul-91,117.67,117.62,119.72,116.69
22-Jul-91,119.12,119.07,119.34,117.68
23-Jul-91,118.77,118.72,119.19,118.11
24-Jul-91,119.18,119.13,119.46,118.45
25-Jul-91,120.57,120.52,120.78,118.62
26-Jul-91,119.83,119.78,120.74,119.62
29-Jul-91,119.85,119.8,120.66,119.8
30-Jul-91,119.61,119.56,120.41,119.42
31-Jul-91,119.31,119.26,120.07,119.05
1-Aug-91,119.67,119.62,120.34,118.87
2-Aug-91,119.28,119.23,120.53,118.77
5-Aug-91,118.9,118.85,119.72,118.83
6-Aug-91,118.16,118.11,119.44,117.82
7-Aug-91,118.44,118.39,119.23,118.04
8-Aug-91,118.92,118.87,119.24,118.02
9-Aug-91,119.12,119.07,119.63,118.64
12-Aug-91,119.11,119.06,119.51,118.8
13-Aug-91,119.03,118.98,119.66,118.75
14-Aug-91,119.58,119.53,119.66,118.96
15-Aug-91,119.87,119.82,120.09,119.05
16-Aug-91,120.06,120.01,120.31,119.32
19-Aug-91,120.81,120.76,122.05,119.91
20-Aug-91,120.23,120.18,121.03,119.85
21-Aug-91,119.22,119.17,121.07,119.17
22-Aug-91,119.59,119.54,119.97,119.16
23-Aug-91,119.59,119.54,120.18,119.41
26-Aug-91,119.64,119.59,119.84,119.51
27-Aug-91,119.95,119.9,120.42,119.63
28-Aug-91,119.68,119.63,120.54,119.63
29-Aug-91,120.24,120.19,120.51,119.63
30-Aug-91,119.86,119.81,120.7,119.69
2-Sep-91,119.85,119.8,120.35,119.45
3-Sep-91,119.05,119,120.36,118.17
4-Sep-91,118.65,118.6,119.47,118.34
5-Sep-91,119.11,119.06,119.43,118.38
6-Sep-91,119.03,118.98,120,118.94
9-Sep-91,118.1,118.05,119.2,118.01
10-Sep-91,118.24,118.19,118.73,117.86
11-Sep-91,118.52,118.47,119.03,118.15
12-Sep-91,117.97,117.92,118.7,117.32
13-Sep-91,118.04,117.99,118.41,117.65
16-Sep-91,117.59,117.54,118.74,117.54
17-Sep-91,117.83,117.78,118.19,117.46
18-Sep-91,118.21,118.16,118.73,117.44
19-Sep-91,118.48,118.43,118.7,118.11
20-Sep-91,118.3,118.25,119.06,118.14
23-Sep-91,117.04,116.99,118.41,116.87
24-Sep-91,117.81,117.76,117.99,116.87
25-Sep-91,117.4,117.35,118.09,117.11
26-Sep-91,117.86,117.81,118.2,117.33
27-Sep-91,117.47,117.42,118.38,117.37
30-Sep-91,117.51,117.46,117.93,117.04
1-Oct-91,117.91,117.86,118.16,117.36
2-Oct-91,117.23,117.18,118.28,116.6
3-Oct-91,115.46,115.41,117.62,115.39
4-Oct-91,114.61,114.56,115.82,114.35
7-Oct-91,114.82,114.77,114.96,113.96
8-Oct-91,115.53,115.48,115.87,114.57
9-Oct-91,114.84,114.79,116.22,114.79
10-Oct-91,115.45,115.4,116.05,114.4
11-Oct-91,114.8,114.75,116.05,114.73
14-Oct-91,114.88,114.83,115.39,113.99
15-Oct-91,115.11,115.06,115.5,114.16
16-Oct-91,115.02,114.97,115.48,114.49
17-Oct-91,114.69,114.64,116.07,114.39
18-Oct-91,115.25,115.2,115.47,114.34
21-Oct-91,116.23,116.18,116.23,114.98
22-Oct-91,116.71,116.66,117.12,115.8
23-Oct-91,116.76,116.71,117.29,116.31
24-Oct-91,116.57,116.52,117.01,116.07
25-Oct-91,116.82,116.77,117.22,116.41
28-Oct-91,117.6,117.55,117.97,116.66
29-Oct-91,116.28,116.23,118.24,115.95
30-Oct-91,116.66,116.61,117.15,116.08
31-Oct-91,116.52,116.47,117.43,115.58
1-Nov-91,115.84,115.79,116.92,115.72
4-Nov-91,115.21,115.16,116.08,114.84
5-Nov-91,116.03,115.98,116.3,115.13
6-Nov-91,115.67,115.62,116.7,114.9
7-Nov-91,115.75,115.7,116.19,115.35
8-Nov-91,115.3,115.25,116.28,114.97
11-Nov-91,114.83,114.78,116.59,114.71
12-Nov-91,114.65,114.6,115.49,114.08
13-Nov-91,115.01,114.96,115.28,113.81
14-Nov-91,114.68,114.63,115.24,114.38
15-Nov-91,114.49,114.44,115.73,114.35
18-Nov-91,114.85,114.8,115.25,113.91
19-Nov-91,115.11,115.06,115.33,114.48
20-Nov-91,114.18,114.13,115.31,113.57
21-Nov-91,114.04,113.99,114.76,113.56
22-Nov-91,113.66,113.61,114.63,113.42
25-Nov-91,112.35,112.3,114.12,111.95
26-Nov-91,114.59,114.54,115.65,112.27
27-Nov-91,114.25,114.2,114.85,113.48
28-Nov-91,114.35,114.3,114.85,113.86
29-Nov-91,114.63,114.58,115.1,114.24
2-Dec-91,114.83,114.78,115.15,114.35
3-Dec-91,114.07,114.02,115.19,113.47
4-Dec-91,113.53,113.48,114.49,113.02
5-Dec-91,113.1,113.05,113.96,112.89
6-Dec-91,112.58,112.53,113.53,112.35
9-Dec-91,112.93,112.88,113.36,112.33
10-Dec-91,113.27,113.22,113.61,112.32
11-Dec-91,113.39,113.34,114.2,112.68
12-Dec-91,113.18,113.13,113.58,112.65
13-Dec-91,112.93,112.88,113.44,111.92
16-Dec-91,112.36,112.31,113.35,111.92
17-Dec-91,111.95,111.9,112.64,111.71
18-Dec-91,111.94,111.89,112.55,111.42
19-Dec-91,110.93,110.88,112.29,110.73
20-Dec-91,110.4,110.35,111.67,110.22
23-Dec-91,109.4,109.35,110.59,108.1
24-Dec-91,109.97,109.92,110.2,109.16
25-Dec-91,109.46,109.41,110,109.08
26-Dec-91,109.01,108.96,109.48,108.83
27-Dec-91,108.49,108.44,109.54,107.54
30-Dec-91,108.49,108.44,109.57,108.14
31-Dec-91,108.04,107.99,108.95,107.78
1-Jan-92,108.09,108.04,108.13,108.04
2-Jan-92,108.09,108.04,108.57,106.96
3-Jan-92,108.73,108.68,109.31,107.88
6-Jan-92,108,107.95,109.13,107.13
7-Jan-92,108.61,108.56,109.49,107.32
8-Jan-92,108.86,108.81,109.84,107.71
9-Jan-92,109.53,109.48,110.21,108.38
10-Jan-92,109.97,109.92,110.51,108.64
13-Jan-92,110.58,110.53,111.06,109.24
14-Jan-92,110.26,110.21,110.74,109.52
15-Jan-92,111.42,111.37,112.03,109.8
16-Jan-92,111.09,111.04,111.81,110.41
17-Jan-92,107.95,107.9,111.52,107.85
20-Jan-92,107.32,107.27,108.47,106
21-Jan-92,107.04,106.99,107.7,106.39
22-Jan-92,106.74,106.69,107.45,106.27
23-Jan-92,106.81,106.76,107.6,106.5
24-Jan-92,105.58,105.53,107.63,105.4
27-Jan-92,106.71,106.66,107.21,106.02
28-Jan-92,107.13,107.08,108.01,106.39
29-Jan-92,107.07,107.02,107.31,106.1
30-Jan-92,107.04,106.99,107.33,106.52
31-Jan-92,107.1,107.05,107.5,106.29
3-Feb-92,107.39,107.34,107.74,106.61
4-Feb-92,106.81,106.76,107.68,106
5-Feb-92,106.41,106.36,107.07,106.24
6-Feb-92,106.43,106.38,106.99,105.9
7-Feb-92,106.45,106.4,106.88,105.14
10-Feb-92,107.67,107.62,108.13,106.2
11-Feb-92,107.79,107.74,108.17,106.89
12-Feb-92,107.89,107.84,108.42,107.18
13-Feb-92,107.64,107.59,108.23,107.18
14-Feb-92,107.73,107.68,108.28,107.31
17-Feb-92,106.71,106.66,108.39,106.36
18-Feb-92,107.64,107.59,107.97,106.45
19-Feb-92,108.09,108.04,108.55,107.32
20-Feb-92,108.63,108.58,109.17,107.31
21-Feb-92,108.63,108.58,109.26,108.13
24-Feb-92,108.68,108.63,109.31,107.9
25-Feb-92,109.49,109.44,109.66,108.31
26-Feb-92,109.54,109.49,110.28,109.39
27-Feb-92,109.45,109.4,110.26,108.82
28-Feb-92,109.55,109.5,110.13,108.93
2-Mar-92,109.26,109.21,110.1,108.86
3-Mar-92,109.99,109.94,110.52,109.01
4-Mar-92,110.61,110.56,111.06,109.11
5-Mar-92,111.14,111.09,111.65,109.98
6-Mar-92,110.6,110.55,111.46,110.36
9-Mar-92,110.61,110.56,110.97,109.97
10-Mar-92,111,110.95,111.4,110.25
11-Mar-92,111.57,111.52,112.56,111.38
12-Mar-92,112.1,112.05,113.16,111.82
13-Mar-92,111.62,111.57,113,111.1
16-Mar-92,111.68,111.63,112.34,111.4
17-Mar-92,111.34,111.29,112,110.95
18-Mar-92,110.84,110.79,111.82,110.14
19-Mar-92,111.61,111.56,111.92,110.63
20-Mar-92,111.66,111.61,112.73,110.76
23-Mar-92,111.91,111.86,112.49,111.65
24-Mar-92,112.16,112.11,112.73,111.43
25-Mar-92,112.4,112.35,112.71,111.22
26-Mar-92,112.56,112.51,112.78,111.41
27-Mar-92,111.92,111.87,112.86,111.67
30-Mar-92,111.55,111.5,112.49,111.28
31-Mar-92,111.63,111.58,112.33,111.14
1-Apr-92,112.9,112.85,113.26,111.18
2-Apr-92,112.19,112.14,113.32,111.93
3-Apr-92,112.19,112.14,112.87,111.7
6-Apr-92,111.97,111.92,112.9,111.57
7-Apr-92,112.18,112.13,112.64,111.67
8-Apr-92,111.46,111.41,112.42,110.72
9-Apr-92,111.19,111.14,111.85,110.63
10-Apr-92,111.99,111.94,112.14,110.86
13-Apr-92,112.42,112.37,112.69,111.75
14-Apr-92,112.57,112.52,112.88,111.81
15-Apr-92,113.03,112.98,113.28,112.42
16-Apr-92,113.31,113.26,113.67,112.8
17-Apr-92,113.35,113.3,113.78,113.01
20-Apr-92,113.89,113.84,114.05,113.2
21-Apr-92,113.6,113.55,114.39,112.65
22-Apr-92,113.25,113.2,114.31,112.63
23-Apr-92,113.43,113.38,113.86,112.93
24-Apr-92,113.27,113.22,113.9,112.85
27-Apr-92,111.17,111.12,113.64,110.91
28-Apr-92,111.43,111.38,111.78,110.63
29-Apr-92,111.81,111.76,112.34,111.25
30-Apr-92,111.82,111.77,112.28,111.28
1-May-92,111.55,111.5,112.11,111.05
4-May-92,111.85,111.8,112.03,111.16
5-May-92,111.4,111.35,112.12,111.06
6-May-92,110.48,110.43,111.47,110.36
7-May-92,110.59,110.54,110.92,109.98
8-May-92,110.91,110.86,111.32,110.19
11-May-92,110.31,110.26,111.17,110.11
12-May-92,108.36,108.31,110.62,107.87
13-May-92,107.84,107.79,109.07,107.47
14-May-92,108.38,108.33,108.8,107.52
15-May-92,107.97,107.92,108.9,107.29
18-May-92,107.58,107.78,108.3,107.25
19-May-92,108.21,107.54,108.54,107.35
20-May-92,108.38,108.3,108.84,107.65
21-May-92,108.79,108.37,109.56,108.26
22-May-92,108,108.71,109.06,106.41
25-May-92,107.84,107.94,108.41,107.65
26-May-92,107.84,107.73,108.09,106.91
27-May-92,107.96,107.67,108.65,107.53
28-May-92,107.52,107.87,108.36,107.11
29-May-92,106.15,107.3,107.42,105.75
1-Jun-92,105.5,106,106.25,104.88
2-Jun-92,105.98,105.47,106.47,105.4
3-Jun-92,106.25,105.99,106.57,105.51
4-Jun-92,106.41,106.18,107.17,105.84
5-Jun-92,106.37,106.33,106.8,105.8
8-Jun-92,106.53,106.2,106.81,106.07
9-Jun-92,106.94,106.41,106.99,106.16
10-Jun-92,106.86,106.88,107.39,106.29
11-Jun-92,105.97,106.78,107.01,105.77
12-Jun-92,106.39,105.84,106.59,105.73
15-Jun-92,106.34,106.35,106.7,106.08
16-Jun-92,105.69,106.27,106.79,105.54
17-Jun-92,106.5,105.62,106.86,105.42
18-Jun-92,105.81,106.44,106.87,105.49
19-Jun-92,106.14,105.85,106.25,105.61
22-Jun-92,106.41,106.14,106.62,106.07
23-Jun-92,106.36,106.33,106.63,105.82
24-Jun-92,105.7,106.34,106.75,105.14
25-Jun-92,105,105.66,106.4,104.76
26-Jun-92,105.29,104.97,105.6,104.94
29-Jun-92,105.07,105.19,105.81,104.35
30-Jun-92,104.75,104.98,105.59,104.59
1-Jul-92,104.28,104.7,104.84,103.78
2-Jul-92,103.66,104.19,104.46,102.61
3-Jul-92,103.82,103.64,104.09,103.27
6-Jul-92,103.52,103.92,104.31,103.32
7-Jul-92,103.85,103.46,104.28,103.11
8-Jul-92,104.7,103.77,105.02,103.51
9-Jul-92,105.6,104.64,105.61,104.26
10-Jul-92,104.98,105.51,105.95,104.68
13-Jul-92,104.73,104.8,105.2,104.54
14-Jul-92,104.95,104.68,105.34,104.31
15-Jul-92,104.84,104.96,105.52,104.46
16-Jul-92,105.24,104.84,105.56,104.48
17-Jul-92,104.59,105.19,105.57,104.42
20-Jul-92,105.25,104.52,105.5,104.26
21-Jul-92,105.05,105.22,105.63,104.75
22-Jul-92,106.63,105.02,106.92,104.96
23-Jul-92,106.49,106.66,107.16,106.19
24-Jul-92,107.57,106.39,107.59,106.19
27-Jul-92,107.3,107.18,108.08,106.81
28-Jul-92,107.28,107.21,107.95,106.96
29-Jul-92,107.92,107.29,107.94,107.08
30-Jul-92,107.87,107.85,108.35,107.53
31-Jul-92,107.38,107.87,108.31,106.97
3-Aug-92,107.42,107.35,107.95,107.25
4-Aug-92,107.36,107.35,107.73,106.97
5-Aug-92,107.82,107.36,107.86,107.08
6-Aug-92,107.69,107.78,107.89,107.24
7-Aug-92,107.75,107.67,108.39,107.6
10-Aug-92,107.72,107.63,108.15,107.44
11-Aug-92,107.83,107.65,108.44,107.45
12-Aug-92,106.74,107.82,108.07,106.53
13-Aug-92,105.83,106.75,107.55,105.72
14-Aug-92,105.69,105.83,106.86,105.24
17-Aug-92,105.23,105.81,106.49,105.03
18-Aug-92,105.44,105.21,106.05,105.13
19-Aug-92,105.77,105.42,106.23,105.23
20-Aug-92,106.08,105.67,106.56,105.63
21-Aug-92,105.29,106.01,106.39,105.21
24-Aug-92,104.75,105.23,105.73,104.22
25-Aug-92,104.64,104.7,105.22,104.51
26-Aug-92,105.08,104.65,105.25,104.48
27-Aug-92,104.35,105.03,105.69,103.88
28-Aug-92,102.8,104.26,104.49,102.74
31-Aug-92,103.01,102.56,103.48,102.46
1-Sep-92,102.67,102.98,103.47,102.51
2-Sep-92,102.94,102.6,103.04,102.21
3-Sep-92,103.57,102.88,103.8,102.6
4-Sep-92,102.6,103.48,104.19,102.55
7-Sep-92,102.93,102.65,103.43,102.55
8-Sep-92,101.79,102.8,103.27,101.61
9-Sep-92,101.49,101.76,102.42,100.79
10-Sep-92,101.54,101.46,101.94,100.42
11-Sep-92,102.17,101.43,102.6,100.5
14-Sep-92,102.35,102.69,103.95,101.94
15-Sep-92,102.26,102.34,102.76,101.49
16-Sep-92,102.32,102.26,102.84,101.53
17-Sep-92,102.29,102.34,102.64,101.62
18-Sep-92,102.12,102.3,102.86,101.92
21-Sep-92,100.28,101.59,101.83,99.93
22-Sep-92,98,100.25,100.33,97.81
23-Sep-92,96.9,98.06,98.92,96.24
24-Sep-92,97,96.76,97.49,96.32
